115	3019	3.2115384615384617	3.0
116	3052	3.1153846153846154	4.0
117	3084	3.1346153846153846	3.0
118	3117	2.8846153846153846	3.0
119	3149	2.8846153846153846	3.0
120	3182	2.9038461538461537	3.0
121	3215	2.5576923076923075	3.0
122	3248	2.673076923076923	1.0
123	3279	2.6153846153846154	4.0
124	3312	3.019230769230769	4.0
125	3345	2.7884615384615383	3.0
126	3378	2.75	3.0
127	3412	2.3653846153846154	3.0
128	3447	2.8846153846153846	4.0
129	3483	2.5	4.0
130	3518	3.4038461538461537	1.0
131	3553	2.730769230769231	3.0
132	3588	2.9615384615384617	3.0
133	3623	2.923076923076923	3.0
134	3657	3.0	3.0
135	3690	3.019230769230769	3.0
136	3724	3.019230769230769	3.0
137	3766	2.9615384615384617	3.0
138	3803	3.0	3.0
139	3836	3.0	3.0
140	3869	3.0384615384615383	3.0
141	3902	3.019230769230769	3.0
142	3935	2.9615384615384617	3.0
143	3969	2.9038461538461537	3.0
144	4003	2.8076923076923075	3.0
145	4036	3.0	3.0
146	4070	2.4615384615384617	3.0
147	4103	3.0	3.0
148	4140	2.980769230769231	3.0
149	4174	2.9615384615384617	3.0
150	4209	2.9245283018867925	3.0
151	4243	2.9622641509433962	3.0
152	4277	3.018867924528302	3.0
153	4310	3.0	3.0
154	4344	3.018867924528302	3.0
155	4377	3.0	3.0
156	4411	3.0943396226415096	4.0
157	4446	3.2830188679245285	4.0
158	4482	3.4339622641509435	3.0
159	4516	3.1132075471698113	3.0
160	4550	3.056603773584906	3.0
161	4584	3.0	3.0
162	4618	3.0377358490566038	3.0
163	4652	3.1132075471698113	3.0
164	4685	3.018867924528302	3.0
165	4718	2.9056603773584904	3.0
166	4752	3.0377358490566038	3.0
167	4786	3.1132075471698113	3.0
168	4820	3.0	3.0
169	4854	3.0377358490566038	3.0
170	4888	3.2264150943396226	3.0
171	4922	3.188679245283019	3.0
172	4956	3.188679245283019	3.0
173	4990	3.30188679245283	3.0
174	5024	3.188679245283019	3.0
175	5058	3.188679245283019	3.0
176	5095	3.7358490566037736	5.0
177	5133	4.056603773584905	5.0
178	5173	4.69811320754717	5.0
179	5210	3.9056603773584904	5.0
180	5249	4.377358490566038	3.0
181	5285	3.660377358490566	5.0
182	5320	3.509433962264151	5.0
183	5357	3.7547169811320753	5.0
184	5396	4.245283018867925	5.0
185	5433	3.547169811320755	3.0
186	5469	3.6226415094339623	5.0
187	5510	4.735849056603773	5.0
188	5548	4.113207547169812	5.0
189	5591	5.0	5.0
190	5629	4.018867924528302	5.0
191	5670	4.679245283018868	5.0
192	5710	4.584905660377358	3.0
193	5744	3.2264150943396226	3.0
194	5778	3.188679245283019	3.0
195	5812	3.150943396226415	3.0
196	5848	3.490566037735849	5.0
197	5886	4.056603773584905	5.0
198	5929	4.9245283018867925	5.0
199	5972	5.132075471698113	6.0
200	6015	5.2592592592592595	6.0
201	6050	2.962962962962963	6.0
202	6095	5.925925925925926	5.0
203	6138	5.018518518518518	6.0
204	6178	4.722222222222222	6.0
205	6222	5.685185185185185	5.0
206	6265	4.666666666666667	5.0
207	6307	4.444444444444445	3.0
208	6344	3.5185185185185186	5.0
209	6386	4.555555555555555	3.0
210	6423	3.574074074074074	5.0
211	6463	4.018518518518518	4.0
212	6502	3.8703703703703702	4.0
213	6537	3.1481481481481484	5.0
214	6575	3.6666666666666665	5.0
215	6615	3.9074074074074074	5.0
216	6660	5.0	1.0
217	6694	2.759259259259259	3.0
218	6731	3.6666666666666665	5.0
219	6769	3.6481481481481484	3.0
220	6807	3.6296296296296298	4.0
221	6847	3.6481481481481484	5.0
222	6883	3.2962962962962963	5.0
223	6923	3.240740740740741	5.0
224	6961	3.0	5.0
225	6999	3.259259259259259	3.0
226	7037	2.962962962962963	3.0
227	7072	3.111111111111111	3.0
228	7108	3.2777777777777777	3.0
229	7143	3.111111111111111	3.0
230	7178	3.074074074074074	3.0
231	7216	3.6296296296296298	3.0
232	7255	2.9444444444444446	5.0
233	7297	4.092592592592593	3.0
234	7335	3.4444444444444446	3.0
235	7375	4.074074074074074	5.0
236	7418	4.685185185185185	4.0
237	7457	3.814814814814815	4.0
238	7494	3.314814814814815	4.0
239	7531	3.1666666666666665	4.0
240	7568	3.611111111111111	4.0
241	7605	3.5	4.0
242	7643	3.814814814814815	4.0
243	7683	3.7777777777777777	4.0
244	7721	3.814814814814815	4.0
245	7760	3.7222222222222223	5.0
246	7802	4.296296296296297	4.0
247	7841	3.5	4.0
248	7881	4.037037037037037	4.0
249	7923	3.5185185185185186	4.0
250	7964	3.9454545454545453	3.0
251	8001	3.2	3.0
252	8036	3.090909090909091	3.0
253	8072	3.0	3.0
254	8107	3.0	3.0
255	8142	3.0	3.0
256	8177	3.0	3.0
257	8211	3.0	3.0
258	8246	3.0	3.0
259	8281	3.0	3.0
260	8316	3.0	3.0
261	8351	3.0	3.0
262	8386	3.0	3.0
263	8421	3.0	3.0
264	8456	3.036363636363636	3.0
265	8491	3.018181818181818	3.0
266	8526	3.018181818181818	3.0
267	8562	2.890909090909091	3.0
268	8597	3.0	3.0
269	8632	3.0545454545454547	3.0
270	8667	3.0	3.0
271	8702	3.0	3.0
272	8737	3.0	3.0
273	8772	3.0545454545454547	3.0
274	8807	3.0	3.0
275	8844	3.272727272727273	3.0
276	8880	3.1454545454545455	3.0
277	8917	3.4909090909090907	6.0
278	8965	5.327272727272727	3.0
279	9002	3.327272727272727	3.0
280	9038	3.0727272727272728	3.0
281	9074	3.090909090909091	3.0
282	9110	3.1272727272727274	3.0
283	9145	3.036363636363636	3.0
284	9180	3.0	3.0
285	9215	3.0	3.0
286	9250	3.0	3.0
287	9285	3.0	3.0
288	9319	3.0	3.0
289	9353	3.0	3.0
290	9387	3.0	3.0
291	9422	3.0	3.0
292	9457	3.0	3.0
293	9492	3.0	3.0
294	9527	3.0	3.0
295	9561	3.0	3.0
296	9598	3.1818181818181817	3.0
297	9638	3.7636363636363637	5.0
298	9686	5.109090909090909	6.0
299	9736	5.654545454545454	6.0
300	9787	5.857142857142857	3.0
301	9828	4.017857142857143	6.0
302	9873	5.053571428571429	6.0
303	9917	4.964285714285714	6.0
304	9962	4.892857142857143	6.0
305	10014	6.053571428571429	6.0
306	10064	5.75	8.0
307	10118	4.464285714285714	1.0
308	10154	2.6785714285714284	6.0
309	10205	6.357142857142857	5.0
310	10255	5.517857142857143	3.0
311	10298	4.410714285714286	6.0
312	10348	5.410714285714286	6.0
313	10398	5.732142857142857	6.0
314	10447	5.357142857142857	6.0
315	10498	5.821428571428571	6.0
316	10547	5.357142857142857	6.0
317	10597	5.589285714285714	6.0
318	10652	3.4464285714285716	6.0
319	10705	5.875	6.0
320	10755	5.392857142857143	6.0
321	10807	5.642857142857143	6.0
322	10859	5.053571428571429	6.0
323	10910	5.482142857142857	6.0
324	10961	5.482142857142857	6.0
325	11012	5.732142857142857	6.0
326	11064	5.892857142857143	5.0
327	11111	4.910714285714286	6.0
328	11156	4.660714285714286	6.0
329	11203	4.928571428571429	6.0
330	11253	5.482142857142857	6.0
331	11305	5.803571428571429	6.0
332	11358	6.0	2.0
333	11403	4.196428571428571	5.0
334	11445	4.017857142857143	6.0
335	11496	5.678571428571429	6.0
336	11543	4.660714285714286	6.0
337	11593	5.625	2.0
338	11637	4.160714285714286	5.0
339	11688	5.732142857142857	6.0
340	11727	2.9642857142857144	10.0
341	11779	5.75	5.0
342	11827	4.392857142857143	6.0
343	11879	5.446428571428571	10.0
344	11931	6.928571428571429	4.0
345	11975	3.875	6.0
346	12027	5.5	6.0
347	12076	4.964285714285714	3.0
348	12118	3.892857142857143	4.0
349	12165	4.321428571428571	4.0
350	12210	4.140350877192983	4.0
351	12254	3.9649122807017543	4.0
352	12300	4.245614035087719	4.0
353	12348	4.543859649122807	5.0
354	12396	4.9298245614035086	4.0
355	12442	4.2105263157894735	5.0
356	12493	5.473684210526316	4.0
357	12542	5.298245614035087	3.0
358	12585	4.385964912280702	6.0
359	12633	5.280701754385965	10.0
360	12693	9.649122807017545	5.0
361	12735	4.017543859649122	5.0
362	12779	4.2105263157894735	3.0
363	12822	3.508771929824561	5.0
364	12869	5.368421052631579	3.0
365	12912	4.771929824561403	3.0
366	12969	4.456140350877193	10.0
367	13028	9.0	6.0
368	13091	5.175438596491228	10.0
369	13152	10.0	10.0
370	13211	9.175438596491228	10.0
371	13266	7.859649122807017	10.0
372	13324	8.982456140350877	10.0
373	13382	8.736842105263158	10.0
374	13434	7.491228070175438	6.0
375	13491	6.701754385964913	10.0
376	13543	5.719298245614035	10.0
377	13602	6.754385964912281	10.0
378	13659	7.666666666666667	6.0
379	13718	6.4035087719298245	6.0
380	13777	7.578947368421052	7.0
381	13835	7.280701754385965	7.0
382	13894	7.9298245614035086	6.0
383	13945	6.105263157894737	13.0
384	14003	8.31578947368421	10.0
385	14053	6.56140350877193	13.0
386	14105	7.578947368421052	13.0
387	14156	7.12280701754386	7.0
388	14213	6.333333333333333	6.0
389	14259	4.859649122807017	13.0
390	14320	9.894736842105264	14.0
391	14376	7.543859649122807	2.0
392	14427	6.456140350877193	12.0
393	14488	9.368421052631579	9.0
394	14527	3.5964912280701755	6.0
395	14583	7.7894736842105265	5.0
396	14636	7.280701754385965	9.0
397	14689	7.333333333333333	9.0
398	14743	7.807017543859649	5.0
399	14801	8.035087719298245	15.0
400	14866	11.482758620689655	5.0
401	14912	5.103448275862069	5.0
402	14951	4.396551724137931	14.0
403	15002	8.844827586206897	6.0
404	15053	7.827586206896552	9.0
405	15102	6.879310344827586	9.0
406	15159	8.310344827586206	8.0
407	15213	5.603448275862069	8.0
408	15269	6.137931034482759	4.0
409	15324	5.5344827586206895	5.0
410	15379	5.551724137931035	9.0
411	15439	9.0	5.0
412	15491	6.155172413793103	16.0
413	15561	13.931034482758621	5.0
414	15605	3.9827586206896552	5.0
415	15652	4.413793103448276	5.0
416	15703	5.258620689655173	5.0
417	15756	4.810344827586207	5.0
418	15808	3.0	5.0
419	15859	4.896551724137931	6.0
420	15912	5.275862068965517	5.0
421	15965	5.344827586206897	6.0
422	16018	5.310344827586207	6.0
423	16074	5.793103448275862	6.0
424	16126	5.396551724137931	6.0
425	16184	6.224137931034483	6.0
426	16237	5.568965517241379	5.0
427	16290	5.4655172413793105	5.0
428	16341	5.258620689655173	3.0
429	16382	4.0344827586206895	5.0
430	16428	4.655172413793103	6.0
431	16480	5.637931034482759	6.0
432	16533	5.948275862068965	6.0
433	16586	5.948275862068965	6.0
434	16639	5.948275862068965	6.0
435	16692	5.862068965517241	6.0
436	16744	5.4655172413793105	5.0
437	16794	5.051724137931035	6.0
438	16840	4.706896551724138	6.0
439	16888	5.0	6.0
440	16941	5.913793103448276	4.0
441	16992	5.275862068965517	5.0
442	17043	5.275862068965517	5.0
443	17095	5.189655172413793	5.0
444	17153	5.172413793103448	6.0
445	17207	5.137931034482759	5.0
446	17260	5.068965517241379	5.0
447	17310	4.689655172413793	6.0
448	17357	4.5	5.0
449	17410	5.224137931034483	6.0
450	17464	5.406779661016949	6.0
451	17519	5.610169491525424	6.0
452	17574	5.728813559322034	5.0
453	17628	5.305084745762712	0.0
454	17662	1.9152542372881356	7.0
455	17719	6.423728813559322	7.0
456	17776	6.440677966101695	6.0
457	17829	5.8474576271186445	6.0
458	17880	5.47457627118644	2.0
459	17921	3.1016949152542375	6.0
460	17975	5.593220338983051	6.0
461	18026	5.169491525423729	6.0
462	18082	5.762711864406779	6.0
463	18138	5.796610169491525	3.0
464	18180	3.864406779661017	7.0
465	18237	6.372881355932203	6.0
466	18293	6.288135593220339	11.0
467	18361	9.677966101694915	10.0
468	18417	7.220338983050848	5.0
469	18465	4.830508474576271	5.0
470	18518	5.966101694915254	5.0
471	18569	4.898305084745763	5.0
472	18619	5.016949152542373	5.0
473	18670	5.169491525423729	10.0
474	18734	8.711864406779661	5.0
475	18780	4.610169491525424	10.0
476	18839	7.796610169491525	10.0
477	18894	7.0508474576271185	10.0
478	18956	8.728813559322035	2.0
479	19036	1.7627118644067796	2.0
480	19117	1.9152542372881356	2.0
481	19199	2.0	2.0
482	19280	2.1864406779661016	2.0
483	19352	4.711864406779661	8.0
484	19414	7.0508474576271185	8.0
485	19484	8.559322033898304	5.0
486	19536	5.813559322033898	11.0
487	19604	9.898305084745763	11.0
488	19675	10.508474576271187	7.0
489	19735	7.186440677966102	6.0
490	19789	5.830508474576271	6.0
491	19843	5.779661016949152	6.0
492	19892	4.983050847457627	6.0
493	19945	5.864406779661017	6.0
494	19992	5.254237288135593	6.0
495	20043	6.0	6.0
496	20095	6.169491525423729	7.0
497	20150	6.830508474576271	5.0
498	20199	5.135593220338983	5.0
499	20246	4.47457627118644	5.0
500	20309	4.966666666666667	5.0
501	20361	4.916666666666667	6.0
502	20409	4.65	6.0
503	20463	5.0	6.0
504	20519	5.516666666666667	3.0
505	20580	5.1	6.0
506	20633	5.866666666666666	5.0
507	20683	5.1	6.0
508	20736	5.9	6.0
509	20788	5.883333333333334	7.0
510	20845	6.316666666666666	6.0
511	20902	6.266666666666667	6.0
512	20959	5.833333333333333	6.0
513	21018	6.483333333333333	5.0
514	21076	5.783333333333333	6.0
515	21138	7.366666666666666	2.0
516	21189	5.5	7.0
517	21249	7.2	7.0
518	21309	7.15	7.0
519	21367	6.816666666666666	5.0
520	21418	5.083333333333333	5.0
521	21469	5.266666666666667	5.0
522	21530	7.466666666666667	11.0
523	21601	10.466666666666667	7.0
524	21657	6.266666666666667	6.0
525	21708	5.05	7.0
526	21766	6.65	7.0
527	21825	7.0	6.0
528	21882	6.433333333333334	6.0
529	21935	5.466666666666667	6.0
530	21991	6.066666666666666	6.0
531	22051	6.15	9.0
532	22124	6.85	5.0
533	22184	4.816666666666666	11.0
534	22267	8.9	9.0
535	22343	7.1	9.0
536	22431	8.833333333333334	11.0
537	22521	8.7	3.0
538	22612	6.2	9.0
539	22703	8.1	5.0
540	22793	7.016666666666667	11.0
541	22883	11.533333333333333	7.0
542	22972	8.416666666666666	14.0
543	23063	12.333333333333334	2.0
544	23154	1.5333333333333334	2.0
545	23245	2.0166666666666666	2.0
546	23335	1.9833333333333334	2.0
547	23425	2.35	2.0
548	23517	3.683333333333333	10.0
549	23609	8.983333333333333	5.0
550	23676	6.491803278688525	10.0
551	23793	9.491803278688524	7.0
552	23899	7.918032786885246	10.0
553	23979	8.672131147540984	6.0
554	24126	6.737704918032787	15.0
555	24327	7.639344262295082	6.0
556	24571	6.39344262295082	8.0
557	24819	6.737704918032787	8.0
558	25063	7.311475409836065	8.0
559	25308	7.836065573770492	8.0
560	25547	6.573770491803279	10.0
561	25785	8.327868852459016	6.0
562	26023	8.098360655737705	10.0
563	26261	9.065573770491802	7.0
564	26498	6.245901639344262	5.0
565	26735	5.639344262295082	7.0
566	26974	3.6065573770491803	7.0
567	27214	6.885245901639344	7.0
568	27450	6.524590163934426	7.0
569	27687	6.262295081967213	7.0
570	27925	7.327868852459017	10.0
571	28163	8.245901639344263	10.0
572	28401	8.40983606557377	10.0
573	28639	7.0	10.0
574	28877	9.442622950819672	7.0
575	29116	6.836065573770492	7.0
576	29360	6.852459016393443	7.0
577	29602	6.868852459016393	8.0
578	29845	7.295081967213115	12.0
579	30125	9.442622950819672	4.0
580	30386	3.9836065573770494	4.0
581	30635	4.0	4.0
582	30880	4.0	4.0
583	31128	4.098360655737705	4.0
584	31373	4.0	4.0
585	31619	4.098360655737705	4.0
586	31876	4.229508196721311	4.0
587	32123	4.786885245901639	7.0
588	32367	5.934426229508197	7.0
589	32612	6.950819672131147	12.0
590	32860	9.557377049180328	0.0
591	33110	5.491803278688525	12.0
592	33362	12.0	12.0
593	33613	10.21311475409836	6.0
594	33844	5.016393442622951	12.0
595	34070	11.163934426229508	5.0
596	34305	6.524590163934426	7.0
597	34537	8.180327868852459	8.0
598	34772	6.508196721311475	7.0
599	35028	8.60655737704918	7.0
600	35286	9.661290322580646	15.0
601	35397	8.725806451612904	15.0
602	35558	11.935483870967742	12.0
603	35807	10.758064516129032	15.0
604	35949	13.435483870967742	15.0
605	36043	14.612903225806452	12.0
606	36310	11.274193548387096	12.0
607	36527	9.709677419354838	8.0
608	36794	7.709677419354839	8.0
609	37064	9.919354838709678	12.0
610	37318	11.548387096774194	12.0
611	37583	10.387096774193548	15.0
612	37758	11.564516129032258	12.0
613	38014	12.080645161290322	12.0
614	38256	9.435483870967742	12.0
615	38502	12.193548387096774	15.0
616	38660	12.370967741935484	15.0
617	38767	14.290322580645162	15.0
618	38849	15.0	15.0
619	38938	14.419354838709678	15.0
620	39017	15.0	15.0
621	39116	13.838709677419354	3.0
622	39315	7.806451612903226	15.0
623	39420	14.096774193548388	15.0
624	39501	15.0	8.0
625	39739	9.161290322580646	15.0
626	39828	14.53225806451613	7.0
627	40085	7.741935483870968	15.0
628	40190	14.048387096774194	15.0
629	40271	15.0	8.0
630	40526	8.516129032258064	8.0
631	40751	9.596774193548388	15.0
632	40898	11.225806451612904	15.0
633	40994	14.290322580645162	15.0
634	41096	14.193548387096774	15.0
635	41179	14.709677419354838	15.0
636	41271	14.483870967741936	15.0
637	41357	13.516129032258064	15.0
638	41533	10.983870967741936	15.0
639	41649	13.064516129032258	15.0
640	41850	9.53225806451613	15.0
641	41982	11.53225806451613	4.0
642	42256	3.6774193548387095	5.0
643	42501	6.338709677419355	15.0
644	42681	8.03225806451613	15.0
645	42800	13.46774193548387	15.0
646	42884	14.774193548387096	15.0
647	43059	8.516129032258064	0.0
648	43107	3.8870967741935485	15.0
649	43185	13.629032258064516	15.0
650	43271	14.65079365079365	7.0
651	43536	9.26984126984127	12.0
652	43787	11.365079365079366	12.0
653	44069	11.587301587301587	12.0
654	44346	9.793650793650794	12.0
655	44624	9.285714285714286	12.0
656	44905	9.603174603174603	12.0
657	45159	10.603174603174603	12.0
658	45439	8.793650793650794	12.0
659	45722	10.492063492063492	12.0
660	45996	12.142857142857142	12.0
661	46225	11.857142857142858	7.0
662	46295	8.396825396825397	15.0
663	46374	15.0	15.0
664	46460	14.746031746031745	15.0
665	46539	14.746031746031745	12.0
666	46798	12.222222222222221	12.0
667	47054	12.206349206349206	4.0
668	47324	4.0476190476190474	4.0
669	47585	4.507936507936508	12.0
670	47776	10.222222222222221	15.0
671	47877	14.031746031746032	15.0
672	47962	14.142857142857142	11.0
673	48092	9.793650793650794	12.0
674	48311	11.619047619047619	12.0
675	48601	12.0	12.0
676	48890	12.0	11.0
677	49076	8.571428571428571	12.0
678	49367	12.0	12.0
679	49658	11.523809523809524	11.0
680	49798	10.873015873015873	11.0
681	49879	10.0	11.0
682	50035	7.888888888888889	11.0
683	50136	9.444444444444445	11.0
684	50183	11.0	4.0
685	50300	9.0	11.0
686	50347	11.0	11.0
687	50393	11.0	11.0
688	50440	11.0	11.0
689	50487	11.0	11.0
690	50534	11.0	11.0
691	50581	11.0	11.0
692	50628	11.0	11.0
693	50675	11.0	11.0
694	50721	11.0	2.0
695	50918	5.571428571428571	11.0
696	50965	11.0	11.0
697	51012	11.0	11.0
698	51063	10.873015873015873	11.0
699	51217	7.650793650793651	8.0
700	51496	8.28125	8.0
701	51792	8.09375	8.0
702	52096	8.0	8.0
703	52399	8.0	8.0
704	52703	8.0	8.0
705	53008	8.9375	12.0
706	53302	11.234375	12.0
707	53507	10.59375	11.0
708	53637	8.4375	11.0
709	53696	10.890625	11.0
710	53777	10.453125	11.0
711	53834	10.8125	2.0
712	54108	4.640625	6.0
713	54378	6.75	2.0
714	54625	5.296875	6.0
715	54765	9.3125	11.0
716	54899	8.5	11.0
717	54952	10.921875	11.0
718	55008	10.75	11.0
719	55056	11.0	11.0
720	55195	7.90625	11.0
721	55251	10.8125	11.0
722	55311	10.578125	11.0
723	55433	9.125	11.0
724	55564	8.9375	11.0
725	55699	8.234375	11.0
726	55751	10.90625	11.0
727	55920	8.3125	11.0
728	55967	11.0	2.0
729	56206	4.6875	11.0
730	56282	10.359375	11.0
731	56346	10.4375	11.0
732	56394	11.0	11.0
733	56446	10.90625	11.0
734	56553	9.484375	11.0
735	56613	10.90625	11.0
736	56707	9.765625	11.0
737	56754	11.0	11.0
738	56806	10.875	11.0
739	56950	8.125	11.0
740	57120	7.375	11.0
741	57168	11.0	11.0
742	57265	9.3125	11.0
743	57313	11.0	11.0
744	57361	11.0	11.0
745	57409	11.0	11.0
746	57457	11.0	11.0
747	57504	11.0	11.0
748	57552	11.0	11.0
749	57600	11.0	11.0
750	57648	11.0	11.0
751	57813	7.276923076923077	11.0
752	57960	8.169230769230769	11.0
753	58008	11.0	11.0
754	58056	11.0	11.0
755	58105	11.0	11.0
756	58236	8.661538461538461	11.0
757	58315	10.138461538461538	11.0
758	58363	11.0	11.0
759	58525	7.030769230769231	11.0
760	58578	10.876923076923077	11.0
761	58626	11.0	11.0
762	58679	10.876923076923077	11.0
763	58806	8.784615384615385	11.0
764	58854	11.0	11.0
765	58972	9.03076923076923	11.0
766	59020	11.0	11.0
767	59195	8.707692307692307	11.0
768	59261	10.507692307692308	11.0
769	59308	11.0	11.0
770	59357	10.876923076923077	11.0
771	59411	10.753846153846155	11.0
772	59457	11.0	11.0
773	59502	11.0	2.0
774	59776	3.276923076923077	11.0
775	59870	9.523076923076923	6.0
776	59996	9.2	11.0
777	60061	10.492307692307692	11.0
778	60131	10.353846153846154	3.0
779	60384	5.092307692307692	11.0
780	60492	9.415384615384616	11.0
781	60568	10.261538461538462	11.0
782	60657	10.076923076923077	6.0
783	60864	7.584615384615384	11.0
784	60912	11.0	11.0
785	60979	10.507692307692308	11.0
786	61032	10.876923076923077	11.0
787	61144	9.276923076923078	11.0
788	61251	9.4	11.0
789	61299	11.0	11.0
790	61357	10.753846153846155	11.0
791	61415	10.784615384615385	11.0
792	61504	10.015384615384615	11.0
793	61585	10.153846153846153	11.0
794	61670	10.2	11.0
795	61750	10.184615384615384	11.0
796	61807	10.846153846153847	11.0
797	61869	10.738461538461538	11.0
798	61935	10.507692307692308	11.0
799	62098	8.123076923076923	3.0
800	62319	6.818181818181818	11.0
801	62461	9.651515151515152	11.0
802	62519	10.878787878787879	7.0
803	62740	8.757575757575758	11.0
804	62826	10.515151515151516	7.0
805	63071	8.454545454545455	11.0
806	63162	10.090909090909092	11.0
807	63248	10.333333333333334	11.0
808	63335	10.454545454545455	11.0
809	63388	10.878787878787879	3.0
810	63644	5.666666666666667	11.0
811	63693	11.0	11.0
812	63751	10.757575757575758	11.0
813	63852	9.666666666666666	11.0
814	63934	10.151515151515152	11.0
815	63983	11.0	11.0
816	64036	10.878787878787879	11.0
817	64222	7.666666666666667	11.0
818	64309	10.030303030303031	11.0
819	64367	10.757575757575758	11.0
820	64416	11.0	11.0
821	64465	11.0	11.0
822	64519	10.878787878787879	11.0
823	64568	11.0	11.0
824	64617	11.0	11.0
825	64666	11.0	11.0
826	64715	11.0	11.0
827	64765	11.0	11.0
828	64814	11.0	11.0
829	64863	11.0	11.0
830	64912	11.0	11.0
831	64966	10.878787878787879	11.0
832	65116	8.454545454545455	11.0
833	65165	11.0	11.0
834	65215	11.0	11.0
835	65269	10.93939393939394	11.0
836	65333	10.818181818181818	11.0
837	65382	11.0	11.0
838	65552	9.484848484848484	11.0
839	65602	11.0	11.0
840	65656	10.93939393939394	11.0
841	65705	11.0	11.0
842	65751	9.181818181818182	11.0
843	65799	10.166666666666666	1.0
844	65839	4.878787878787879	11.0
845	65888	10.787878787878787	11.0
846	66055	7.606060606060606	11.0
847	66104	10.833333333333334	11.0
848	66197	9.606060606060606	11.0
849	66246	11.0	11.0
850	66296	11.0	11.0
851	66361	10.82089552238806	11.0
852	66416	10.940298507462687	11.0
853	66466	11.0	11.0
854	66541	10.328358208955224	11.0
855	66591	11.0	11.0
856	66641	11.0	11.0
857	66691	11.0	11.0
858	66741	11.0	11.0
859	66791	11.0	11.0
860	66841	11.0	11.0
861	66891	11.0	11.0
862	66941	11.0	11.0
863	66991	11.0	11.0
864	67041	11.0	11.0
865	67091	11.0	11.0
866	67146	10.865671641791044	11.0
867	67196	11.0	11.0
868	67246	11.0	11.0
869	67295	11.0	11.0
870	67360	10.597014925373134	11.0
871	67440	10.194029850746269	11.0
872	67490	11.0	11.0
873	67545	10.880597014925373	11.0
874	67650	9.522388059701493	11.0
875	67726	10.328358208955224	11.0
876	67780	10.865671641791044	11.0
877	67835	10.865671641791044	11.0
878	67890	10.880597014925373	11.0
